name,question_1,question_2,question_4,question_5,question_6,question_7,question_8,question_9,question_10,question_11,question_12,question_13,question_14,question_15,question_16,question_17,question_18,question_19,question_20
hs10722,0,0,0,0,0,10,1,0,10,0,0,10,10,10,10,10,0,10,0
hs4895,0,2,0,0,0,5,1,0,10,0,0,10,10,7,8,10,0,10,0
hs3218,0,3,0,0,0,3,1,0,10,0,0,10,10,2,5,10,0,10,0
hs4205,0,3,0,0,0,4,1,0,10,0,0,10,10,10,10,10,0,10,0
hs3158,2,5,0,0,0,3,1,0,10,0,0,10,10,0,3,10,0,10,0
hs2689,0,7,0,0,0,1,7,10,10,0,0,10,3,0,2,10,0,10,0
hs5390,0,2,0,0,0,4,1,0,10,0,0,10,10,2,7,10,0,10,0
hs459,0,5,0,0,0,5,1,0,10,0,0,10,10,0,5,10,0,10,0
hs9291,0,8,0,0,0,2,7,0,10,0,0,10,10,2,4,10,0,10,0
hs7323,0,9,0,0,0,3,1,0,10,0,0,10,10,2,5,10,0,10,0
hs11940,0,4,0,0,0,2,1,0,10,0,0,10,10,1,4,10,0,10,0
hs8014,0,8,0,0,0,3,1,0,10,0,0,10,10,1,5,10,0,10,0
hs336,0,3,0,0,0,2,7,0,10,0,0,10,10,0,2,10,0,10,0
hs2265,1,8,0,0,0,2,1,0,10,0,0,10,10,0,3,10,0,10,0
hs11089,0,2,0,0,0,4,1,0,10,0,0,10,10,3,4,10,0,10,0
hs1294,0,2,0,0,0,4,1,0,10,0,0,10,10,0,4,10,0,10,0
hs670,0,4,0,0,0,3,1,10,10,0,0,10,6,0,6,10,0,10,10
hs726,0,10,0,0,0,2,7,0,10,0,0,10,10,1,7,10,0,10,0
hs7295,0,5,0,0,0,3,1,0,10,0,0,10,10,2,7,10,0,10,0
hs3189,0,4,0,0,0,4,7,10,10,0,0,10,6,2,5,10,0,10,0
hs3205,1,6,0,0,0,3,1,0,10,0,0,10,10,0,3,10,0,10,0
hs3104,1,6,0,0,0,3,1,0,10,0,0,10,10,0,3,10,0,10,0
hs6628,0,4,0,0,0,6,1,0,10,0,0,10,10,2,7,10,0,10,0
hs854,0,1,0,0,0,4,1,0,10,0,0,10,10,0,5,10,0,10,0
hs12953,0,5,0,0,0,2,7,0,10,0,0,10,10,3,5,10,0,10,0
hs5199,0,4,0,0,0,3,1,10,10,0,0,10,6,0,4,10,0,10,10
hs6477,0,2,0,0,0,6,1,0,10,0,0,10,10,0,4,10,0,10,0
hs5825,0,2,0,0,0,3,7,0,10,0,0,10,10,1,7,10,0,10,0
hs3137,0,4,0,0,0,6,1,0,10,0,0,10,10,2,5,10,0,10,0
hs481,0,2,0,0,0,4,1,0,10,0,0,10,10,0,3,10,0,10,0
hs564,0,5,0,0,0,2,1,0,10,0,0,10,10,0,7,10,0,10,0
hs9083,0,2,0,0,0,5,1,0,10,0,0,10,10,10,10,10,0,10,0
hs21870,0,8,0,0,0,3,7,0,10,0,0,10,10,8,8,10,0,10,0
hs10632,0,5,0,0,0,3,7,0,10,0,0,10,10,6,8,10,0,10,0
hs3781,0,6,0,10,0,6,1,0,10,0,0,10,10,3,4,10,0,10,0
hs20145,0,4,0,0,0,1,1,0,10,0,0,10,10,5,6,10,0,10,0
hs454,0,2,0,0,0,3,1,0,10,0,0,10,10,0,1,10,0,10,0
hs9804,0,2,0,0,0,5,1,0,10,0,0,10,10,2,5,10,0,10,0
hs11000,0,2,0,10,0,10,0,0,10,0,0,10,10,6,7,10,0,10,0
hs21059,0,2,0,0,0,10,0,0,10,0,0,10,10,7,8,10,0,10,0
hs2141,1,7,0,0,0,2,1,0,10,0,0,10,10,0,4,10,0,10,0
hs2131,0,3,0,0,0,5,0,0,10,0,0,10,10,0,4,10,0,10,0
hs1054,0,0,0,0,0,10,1,0,10,0,0,10,10,1,7,10,0,10,0
hs15736,0,3,0,0,10,5,1,0,10,0,0,10,10,4,7,10,0,10,0
hs6287,0,3,0,0,0,10,1,0,10,0,0,10,10,1,5,10,0,10,0
hs16688,0,0,0,0,0,5,1,0,10,0,0,10,10,10,10,10,0,10,0
hs9715,0,8,0,0,0,4,1,0,10,0,0,10,10,2,5,10,0,10,0
hs1189,0,0,0,0,0,10,1,0,10,0,0,10,10,1,7,10,0,10,0
hs6811,0,5,0,0,0,10,1,0,10,0,0,10,10,6,6,10,0,10,0
hs18318,0,10,0,0,0,1,1,0,10,0,0,10,10,10,10,10,0,10,0
hs2580,0,0,0,0,0,1,1,10,10,0,0,10,10,0,6,10,0,0,0
hs3094,0,6,10,0,0,2,1,0,10,0,0,10,10,7,8,10,0,10,0
hs9955,0,0,0,0,0,10,1,0,10,0,0,10,10,7,8,10,0,10,0
hs2146,1,5,0,10,0,4,1,0,10,0,0,10,10,4,8,10,0,10,0
hs17318,0,6,0,0,0,4,7,0,10,0,0,10,10,4,6,10,0,10,0
hs3606,0,0,0,0,0,3,1,0,10,0,0,10,10,1,4,10,0,10,0
hs4566,0,5,0,0,0,2,1,0,10,0,0,10,10,1,7,10,0,10,0
hs7036,1,5,0,0,0,6,1,10,10,0,0,10,5,2,4,10,0,10,10
hs17443,0,6,0,0,0,2,7,0,10,0,0,10,10,7,7,10,0,10,0
hs17498,0,3,0,0,0,3,7,0,10,0,0,10,10,6,7,10,0,10,0
hs4940,1,0,0,0,0,5,1,10,10,0,0,10,10,1,5,10,0,10,10
hs7772,0,1,0,0,0,2,1,0,10,0,0,10,10,2,2,10,0,10,0
hs10433,0,0,0,0,0,1,1,10,10,0,0,10,10,7,7,10,0,0,0
hs17577,0,3,0,0,0,1,7,0,10,0,0,10,10,8,8,10,0,10,0
hs20610,0,1,0,0,0,3,1,0,10,0,0,10,10,6,6,10,0,10,0
hs18886,0,1,0,0,0,2,7,0,10,0,0,10,10,7,8,10,0,10,0
hs9439,0,9,0,0,0,0,7,0,10,0,0,10,10,3,6,10,0,10,0
hs8528,2,4,0,0,0,6,1,10,10,0,0,10,6,2,4,10,0,10,10
hs3875,0,5,0,0,0,4,1,0,10,0,0,10,10,0,7,10,0,10,0
hs12824,0,3,0,0,0,2,1,0,10,0,0,10,10,5,7,10,0,10,0
hs11821,0,7,0,0,0,1,7,0,10,0,0,10,10,2,4,10,0,10,0
hs1427,0,4,0,0,0,2,7,0,10,0,0,10,10,0,4,10,0,10,0
hs1680,0,0,0,0,0,2,7,0,10,0,0,10,10,1,7,10,0,10,0
hs2291,0,6,0,0,0,2,1,0,10,0,0,10,10,0,4,10,0,10,0
hs2311,0,10,0,0,0,1,1,0,10,0,0,10,10,0,4,10,0,10,0
hs7558,0,1,0,0,0,5,1,0,10,0,0,10,10,1,5,10,0,10,0
hs713,0,1,0,0,0,4,1,0,10,0,0,10,10,0,4,10,0,10,0
hs3335,1,5,0,0,0,4,1,0,10,0,0,10,10,0,3,10,0,10,0
hs5258,0,0,0,0,0,6,1,0,10,0,0,10,10,2,5,10,0,10,0
hs6764,0,2,0,0,0,4,1,0,10,0,0,10,10,2,5,10,0,10,0
hs13175,0,3,0,0,0,6,1,0,10,0,0,10,10,5,7,10,0,10,0
hs11529,0,8,0,0,0,3,1,0,10,0,0,10,10,3,7,10,0,10,0
hs10741,2,6,0,0,0,5,1,0,10,0,0,10,10,3,7,10,0,10,0
hs5401,0,0,0,0,0,2,1,0,10,0,0,10,10,3,7,10,0,10,0
hs637,0,1,0,0,0,6,1,0,10,0,0,10,10,1,3,10,0,10,0
hs20568,2,3,10,0,0,4,1,10,10,0,0,10,7,10,10,10,0,10,10
hs4618,0,5,0,0,0,4,1,0,10,0,0,10,10,2,5,10,0,10,0
hs6114,0,3,0,10,0,4,1,0,10,0,0,10,10,2,4,10,0,10,0
hs6962,1,1,0,10,0,10,0,0,10,0,0,10,10,8,8,10,0,10,0
hs10714,1,0,10,0,0,6,0,0,10,0,0,10,10,10,10,10,0,10,0
hs11641,0,8,0,0,0,2,1,10,10,0,0,10,2,10,10,10,0,10,10
hs12140,0,0,0,0,0,4,1,0,10,0,0,10,10,8,8,10,0,10,0
hs7636,0,4,0,10,0,4,1,0,10,0,0,10,10,4,4,10,0,10,0
hs12968,0,0,0,0,0,4,1,0,10,0,0,10,10,7,8,10,0,10,0
hs11696,0,0,0,0,0,5,0,0,10,0,0,10,10,10,10,10,0,10,0
hs11856,0,6,0,0,0,0,7,0,10,0,0,10,10,1,4,10,0,10,0
hs4703,0,1,0,0,0,5,1,0,10,0,0,10,10,3,6,10,0,10,0
hs1094,0,3,0,0,0,4,1,0,10,0,0,10,10,0,0,10,0,10,0
hs17730,0,5,0,0,0,3,7,10,10,0,0,10,5,5,7,10,0,10,0
hs6063,0,3,0,0,0,6,1,0,10,0,0,10,10,3,7,10,0,10,0
hs8037,0,4,0,0,0,4,1,0,10,0,0,10,10,4,7,10,0,10,0
hs14189,4,5,10,10,10,4,1,0,10,0,0,10,10,4,8,10,0,10,0
hs9828,0,0,0,0,0,5,1,0,10,0,0,10,10,2,3,10,0,10,0
hs15992,3,8,0,0,0,3,1,0,10,0,0,10,10,10,10,10,0,10,0
hs4585,0,3,0,0,0,3,1,0,10,0,0,10,10,4,7,10,0,10,0
hs14793,1,3,0,0,10,6,1,0,10,0,0,10,10,7,7,10,0,10,0
hs15377,2,3,10,0,0,10,1,0,10,0,0,10,10,5,6,10,0,10,0
hs9826,0,0,0,0,0,10,0,0,10,0,0,10,10,2,6,10,0,10,0
hs11085,0,4,0,0,0,1,1,0,10,0,0,10,10,7,7,10,0,10,0
hs9510,0,5,0,0,10,2,1,0,10,0,0,10,10,6,6,10,0,10,0
hs4106,0,2,0,0,0,5,1,0,10,0,0,10,10,7,8,10,0,10,0
hs3170,0,5,0,0,0,2,7,0,10,0,0,10,10,0,3,10,0,10,0
hs10656,0,9,0,0,0,3,7,10,10,0,0,10,1,1,1,10,0,10,0
hs4662,0,3,0,0,0,3,7,10,10,0,0,10,7,2,3,10,0,10,0
hs7164,0,2,0,0,0,4,7,0,10,0,0,10,10,1,2,10,0,10,0
hs11817,1,5,0,0,0,4,7,0,10,0,0,10,10,6,7,10,0,10,0
hs10142,0,1,0,0,0,6,7,0,10,0,0,10,10,3,3,10,0,10,0
hs5149,0,5,0,0,0,5,7,0,10,0,0,10,10,0,2,10,0,10,0
hs14352,0,4,0,10,0,5,7,0,10,0,0,10,10,7,7,10,0,10,0
hs14687,0,7,0,0,0,4,7,0,10,0,0,10,10,7,7,10,0,10,0
hs10059,0,6,0,0,0,1,7,0,10,0,0,10,10,2,5,10,0,10,0
hs15970,0,1,0,0,0,2,7,0,10,0,0,10,10,7,7,10,0,10,0
hs14459,0,0,0,0,0,10,7,0,10,0,0,10,10,10,10,10,0,10,0
hs3820,0,0,0,0,0,10,7,0,10,0,0,10,10,0,0,10,0,10,0
hs10361,0,0,0,0,0,10,7,0,10,0,0,10,10,10,10,10,0,10,0
hs10727,0,3,0,0,0,6,7,0,10,0,0,10,10,6,7,10,0,10,0
hs6471,0,2,0,0,0,3,7,0,10,0,0,10,10,7,7,10,0,10,0
hs12530,0,2,10,0,0,6,7,0,10,0,0,10,10,6,7,10,0,10,0
hs8303,0,1,0,0,0,10,7,0,10,0,0,10,10,3,5,10,0,10,0
hs10571,1,3,0,10,0,5,7,0,10,0,0,10,10,7,7,10,0,10,0
hs19291,0,7,0,0,0,1,1,0,10,0,0,10,10,6,6,10,0,10,0
hs11466,0,8,0,0,0,3,1,0,10,0,0,10,10,2,5,10,0,10,0
hs9618,0,0,0,0,0,2,1,10,10,0,0,10,10,6,7,10,0,0,0
hs1888,0,2,0,0,0,3,1,0,10,0,0,10,10,0,1,10,0,10,0
hs14483,0,2,0,0,0,3,1,0,10,0,0,10,10,3,6,10,0,10,0
hs2571,0,1,0,10,0,6,1,0,10,0,0,10,10,0,4,10,0,10,0
hs13750,0,2,0,0,0,10,1,0,10,0,0,10,10,10,10,10,0,10,0
hs4958,0,2,0,0,0,6,1,0,10,0,0,10,10,8,8,10,0,10,0
hs2475,0,2,0,0,0,10,1,0,10,0,0,10,10,0,0,10,0,10,0
hs3818,0,3,0,0,0,10,1,0,10,0,0,10,10,6,7,10,0,10,0
hs2822,0,0,0,0,0,6,1,0,10,0,0,10,10,1,5,10,0,10,0
hs6643,0,1,0,0,0,4,1,0,10,0,0,10,10,1,3,10,0,10,0
hs16534,1,2,0,0,0,6,1,0,10,0,0,10,10,10,10,10,0,10,0
hs8458,0,1,0,0,0,10,1,0,10,0,0,10,10,8,8,10,0,10,0
hs6816,0,0,0,0,0,10,0,0,10,0,0,10,10,4,5,10,0,10,0
hs14469,1,2,0,10,0,6,1,0,10,0,0,10,10,6,7,10,0,10,0
hs18527,1,6,0,0,0,2,1,0,10,0,0,10,10,10,10,10,0,10,0
hs2028,1,9,0,0,0,2,1,0,10,0,0,10,10,0,6,10,0,10,0
hs20763,0,2,0,0,0,2,7,0,10,0,0,10,10,10,10,10,0,10,0
hs1478,0,0,0,0,0,10,1,0,10,0,0,10,10,10,10,10,0,10,0
hs2823,0,0,0,0,0,6,1,0,10,0,0,10,10,5,5,10,0,10,0
hs3873,0,0,0,0,0,3,1,0,10,0,0,10,10,7,8,10,0,10,0
hs14312,0,6,0,0,0,2,1,10,10,0,0,10,4,8,8,10,0,10,10
hs8089,0,0,0,0,0,10,1,0,10,0,0,10,10,2,4,10,0,10,0
hs9806,0,0,0,0,0,6,1,0,10,0,0,10,10,10,10,10,0,10,0
hs11624,0,3,0,0,0,5,1,0,10,0,0,10,10,4,6,10,0,10,0
hs6514,0,0,0,0,0,10,1,0,10,0,0,10,10,3,5,10,0,10,0
hs403,0,6,0,0,0,2,1,0,10,0,0,10,10,0,6,10,0,10,0
hs5113,0,5,0,0,0,6,1,0,10,0,0,10,10,1,4,10,0,10,0
hs2715,0,1,0,0,0,10,1,0,10,0,0,10,10,10,10,10,0,10,0
hs10660,0,10,0,0,0,5,1,0,10,0,0,10,10,10,10,10,0,10,0
hs8618,0,1,0,0,10,10,1,0,10,0,0,10,10,2,4,10,0,10,0
hs17902,0,2,0,0,0,6,1,0,10,0,0,10,10,10,10,10,0,10,0
hs4392,0,1,10,0,10,10,1,0,10,0,0,10,10,6,7,10,0,10,0
hs6168,0,1,0,0,10,10,1,0,10,0,0,10,10,6,6,10,0,10,0
hs1838,0,0,0,0,0,10,1,0,10,0,0,10,10,1,6,10,0,10,0
hs9160,0,0,0,0,0,10,1,0,10,0,0,10,10,1,5,10,0,10,0
hs19390,1,4,0,0,0,6,1,0,10,0,0,10,10,10,10,10,0,10,0
hs15828,0,6,0,0,10,6,1,0,10,0,0,10,10,6,7,10,0,10,0
hs12016,0,0,0,0,0,10,1,0,10,0,0,10,10,5,6,10,0,10,0
hs14754,0,9,0,0,0,1,1,10,10,0,0,10,1,7,7,10,0,10,10
hs1024,0,3,0,0,0,3,1,0,10,0,0,10,10,2,2,10,0,10,0
hs10872,0,7,0,0,0,2,1,0,10,0,0,10,10,2,7,10,0,10,0
hs2770,0,6,0,0,0,3,1,0,10,0,0,10,10,0,3,10,0,10,0
hs1894,0,8,0,0,0,5,1,0,10,0,0,10,10,0,4,10,0,10,0
hs4278,1,4,0,0,0,6,1,0,10,0,0,10,10,4,7,10,0,10,0
hs8003,0,0,0,0,0,2,1,0,10,0,0,10,10,8,8,10,0,10,0
hs10900,0,0,0,0,0,4,1,0,10,0,0,10,10,10,10,10,0,10,0
hs7508,0,3,0,0,0,5,1,0,10,0,0,10,10,0,7,10,0,10,0
hs15415,1,10,0,0,0,1,7,10,10,0,0,10,0,7,7,10,0,10,0
hs7407,0,0,0,0,0,4,1,0,10,0,0,10,10,1,4,10,0,10,0
hs19713,0,5,0,0,0,4,7,0,10,0,0,10,10,10,10,10,0,10,0
hs7434,0,0,0,0,0,5,1,0,10,0,0,10,10,6,6,10,0,10,0
hs3142,0,0,0,0,0,6,1,0,10,0,0,10,10,3,6,10,0,10,0
hs10112,0,0,0,0,0,6,1,0,10,0,0,10,10,5,5,10,0,10,0
hs9980,0,3,0,0,0,4,1,0,10,0,0,10,10,2,2,10,0,10,0
hs3326,0,7,0,0,0,2,1,0,10,0,0,10,10,1,6,10,0,10,0
hs2060,0,3,0,0,0,5,0,0,10,0,0,10,10,10,10,10,0,10,0
hs13766,0,6,0,0,0,3,1,0,10,0,0,10,10,10,10,10,0,10,0
hs5372,0,2,0,0,0,5,1,0,10,0,0,10,10,1,2,10,0,10,0
hs14230,0,5,10,0,0,4,0,0,10,0,0,10,10,4,4,10,0,10,0
hs2107,0,9,0,0,0,3,1,0,10,0,0,10,10,10,10,10,0,10,0
hs3054,0,0,0,0,0,4,1,0,10,0,0,10,10,7,7,10,0,10,0
hs877,0,10,0,0,0,5,1,0,10,0,0,10,10,2,7,10,0,10,0
hs6920,0,2,0,0,0,2,1,0,10,0,0,10,10,3,4,10,0,10,0
hs19457,0,0,0,0,0,4,1,0,10,0,0,10,10,5,6,10,0,10,0
hs21320,0,0,0,0,0,3,1,0,10,0,0,10,10,6,6,10,0,10,0
hs18130,0,1,0,0,0,4,1,0,10,0,0,10,10,5,6,10,0,10,0
hs16735,1,4,0,0,0,4,7,0,10,0,0,10,10,3,5,10,0,10,0
hs5925,0,2,0,0,0,4,1,0,10,0,0,10,10,3,7,10,0,10,0
hs11638,0,0,0,0,0,3,7,0,10,0,0,10,10,4,7,10,0,10,0
hs7191,0,4,0,0,0,3,7,0,10,0,0,10,10,3,7,10,0,10,0
hs12637,0,3,0,0,0,3,7,0,10,0,0,10,10,3,7,10,0,10,0
hs15742,0,3,0,0,0,4,7,0,10,0,0,10,10,3,5,10,0,10,0
hs9192,0,2,0,0,0,3,7,0,10,0,0,10,10,3,7,10,0,10,0
hs17369,0,5,0,0,0,3,7,0,10,0,0,10,10,5,6,10,0,10,0
hs15359,0,3,0,0,0,4,1,0,10,0,0,10,10,5,6,10,0,10,0
hs9607,0,1,0,0,0,10,1,0,10,0,0,10,10,5,7,10,0,10,0
hs172,0,2,0,0,0,5,1,0,10,0,0,10,10,0,4,10,0,10,0
hs711,0,0,0,0,0,5,7,0,10,0,0,10,10,4,7,10,0,10,0
hs7389,0,2,0,0,0,4,1,0,10,0,0,10,10,2,6,10,0,10,0
hs19716,0,2,0,0,0,3,1,0,10,0,0,10,10,7,7,10,0,10,0
hs19192,0,3,0,0,0,4,1,0,10,0,0,10,10,4,7,10,0,10,0
hs3460,0,0,0,0,0,6,0,0,10,0,0,10,10,6,6,10,0,10,0
hs13415,0,7,10,0,0,4,1,0,10,0,0,10,10,3,7,10,0,10,0
hs9898,0,10,0,0,0,5,1,0,10,0,0,10,10,10,10,10,0,10,0
hs9540,0,9,0,0,0,2,1,0,10,0,0,10,10,6,7,10,0,10,0
hs12186,0,0,0,0,0,5,1,0,10,0,0,10,10,10,10,10,0,10,0
hs15932,0,5,0,10,0,3,1,0,10,0,0,10,10,4,7,10,0,10,0
hs289,0,2,0,0,0,6,1,10,10,0,0,10,8,6,8,10,0,10,10
hs15239,0,0,0,0,0,3,7,0,10,0,0,10,10,6,7,10,0,10,0
hs19890,0,1,0,0,0,4,1,0,10,0,0,10,10,7,8,10,0,10,0
hs10016,0,1,0,0,10,6,1,0,10,0,0,10,10,3,5,10,0,10,0
hs9573,0,0,0,0,0,10,1,0,10,0,0,10,10,10,10,10,0,10,0
hs896,0,2,0,0,0,3,1,0,10,0,0,10,10,2,7,10,0,10,0
hs2275,0,10,0,0,0,4,1,0,10,0,0,10,10,3,7,10,0,10,0
hs5100,1,4,0,0,0,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs9493,0,4,0,0,0,3,1,0,10,0,0,10,10,10,10,10,0,10,0
hs16113,0,0,0,0,0,2,1,10,10,0,0,10,10,3,6,10,0,0,0
hs19060,0,0,0,0,0,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs12110,0,0,0,0,0,6,0,10,0,0,0,10,10,5,5,10,0,0,10
hs6440,0,6,0,0,0,3,1,0,10,0,0,10,10,5,7,10,0,10,0
hs8990,0,0,0,0,0,6,1,0,10,0,0,10,10,6,6,10,0,10,0
hs5557,0,2,0,0,0,3,1,10,10,0,0,10,8,1,5,10,0,10,10
hs17881,1,2,0,0,0,6,1,0,10,0,0,10,10,10,10,10,0,10,0
hs19532,0,8,0,0,0,3,1,0,10,0,0,10,10,5,7,10,0,10,0
hs14453,0,5,0,0,0,4,1,0,10,0,0,10,10,10,10,10,0,10,0
hs7198,0,1,0,0,0,5,1,0,10,0,0,10,10,10,10,10,0,10,0
hs14059,0,4,0,0,0,2,1,0,10,0,0,10,10,10,10,10,0,10,0
hs7132,0,5,0,0,0,4,1,0,10,0,0,10,10,2,3,10,0,10,0
hs1182,2,3,0,10,0,6,1,0,10,0,0,10,10,5,6,10,0,10,0
hs17935,1,5,0,10,0,3,1,10,10,0,0,10,5,4,4,10,0,10,10
hs10676,2,6,0,10,0,10,1,0,10,0,0,10,10,10,10,10,0,10,0
hs12690,0,8,0,0,0,2,7,0,10,0,0,10,10,4,6,10,0,10,0
hs4304,0,6,0,0,0,4,1,0,10,0,0,10,10,1,6,10,0,10,0
hs7813,0,0,0,0,0,6,1,0,10,0,0,10,10,10,10,10,0,10,0
hs10129,1,5,0,0,0,4,1,10,10,0,0,10,5,7,7,10,0,10,10
hs8634,2,4,0,0,0,4,1,0,10,0,0,10,10,8,8,10,0,10,0
hs7230,1,9,0,0,0,3,1,0,10,0,0,10,10,10,10,10,0,10,0
hs14447,0,9,0,0,0,1,1,0,10,0,0,10,10,10,10,10,0,10,0
hs15771,1,9,0,0,0,0,1,10,10,0,0,10,1,7,7,10,0,10,10
hs21019,0,0,0,0,0,1,7,10,10,0,0,10,10,8,8,10,0,10,0
hs17608,0,3,0,0,0,5,1,0,10,0,0,10,10,4,7,10,0,10,0
hs18317,0,0,0,0,0,2,1,0,10,0,0,10,10,5,5,10,0,10,0
hs17380,0,9,0,0,0,2,1,0,10,0,0,10,10,10,10,10,0,10,0
hs19491,0,5,0,0,0,6,1,0,10,0,0,10,10,8,8,10,0,10,0
hs18563,0,2,0,0,0,4,1,0,10,0,0,10,10,10,10,10,0,10,0
hs9067,0,0,0,0,0,6,1,0,10,0,0,10,10,1,6,10,0,10,0
hs5502,0,0,0,0,0,5,1,0,10,0,0,10,10,0,0,10,0,10,0
hs2992,0,0,0,0,0,4,1,0,10,0,0,10,10,5,7,10,0,10,0
hs9915,0,0,0,0,0,4,1,0,10,0,0,10,10,10,10,10,0,10,0
hs6111,0,4,0,0,0,2,1,0,10,0,0,10,10,1,1,10,0,10,0
hs13273,0,10,0,0,0,2,1,10,10,0,0,10,0,10,10,10,0,10,10
hs11559,1,1,0,0,0,6,1,0,10,0,0,10,10,8,8,10,0,10,0
hs6966,0,1,0,0,0,4,1,0,10,0,0,10,10,3,5,10,0,10,0
hs3510,0,3,0,0,0,1,7,10,10,0,0,10,7,1,5,10,0,10,0
hs1781,0,3,0,0,0,3,1,10,10,0,0,10,7,2,7,10,0,10,10
hs16949,0,2,0,0,0,6,1,0,10,0,0,10,10,7,7,10,0,10,0
hs16295,0,1,0,0,0,6,1,0,10,0,0,10,10,10,10,10,0,10,0
hs17937,0,8,0,0,0,1,1,0,10,0,0,10,10,5,7,10,0,10,0
hs4318,0,4,0,0,0,2,1,0,10,0,0,10,10,6,7,10,0,10,0
hs13021,0,2,0,0,0,5,7,0,10,0,0,10,10,5,6,10,0,10,0
hs777,0,0,0,0,0,5,7,0,10,0,0,10,10,0,4,10,0,10,0
hs10309,0,3,0,0,0,2,7,0,10,0,0,10,10,6,8,10,0,10,0
hs5902,0,0,0,0,0,10,1,0,10,0,0,10,10,10,10,10,0,10,0
hs6172,0,4,0,0,0,4,1,0,10,0,0,10,10,6,7,10,0,10,0
hs21706,1,8,0,0,0,3,1,0,10,0,0,10,10,6,7,10,0,10,0
hs16554,1,2,0,0,0,6,1,0,10,0,0,10,10,10,10,10,0,10,0
hs1284,0,1,0,0,0,6,1,0,10,0,0,10,10,0,1,10,0,10,0
hs1509,1,5,0,0,0,4,1,0,10,0,0,10,10,0,4,10,0,10,0
hs16358,0,6,0,0,0,5,1,0,10,0,0,10,10,7,7,10,0,10,0
hs5476,0,0,0,0,0,10,1,0,10,0,0,10,10,3,6,10,0,10,0
hs18967,0,0,0,0,0,10,1,0,10,0,0,10,10,6,8,10,0,10,0
hs10099,0,0,0,0,0,10,1,0,10,0,0,10,10,3,7,10,0,10,0
hs4185,0,3,0,0,0,4,1,10,10,0,0,10,7,1,6,10,0,10,10
hs3178,0,7,0,0,0,2,1,0,10,0,0,10,10,1,6,10,0,10,0
hs2576,0,5,0,0,0,2,1,0,10,0,0,10,10,1,6,10,0,10,0
hs6631,0,8,0,0,0,3,1,0,10,0,0,10,10,4,7,10,0,10,0
hs8110,0,0,0,0,0,3,7,0,10,0,0,10,10,0,0,10,0,10,0
hs18635,0,3,0,0,0,4,1,10,10,0,0,10,7,6,7,10,0,10,10
hs4692,0,5,0,0,0,4,1,0,10,0,0,10,10,4,6,10,0,10,0
hs9976,0,10,0,0,0,6,1,0,10,0,0,10,10,8,8,10,0,10,0
hs11079,0,1,0,0,0,3,7,10,10,0,0,10,9,6,6,10,0,10,0
hs17144,0,0,0,0,0,10,0,0,10,0,0,10,10,7,8,10,0,10,0
hs1155,1,2,0,10,0,10,0,0,10,0,0,10,10,7,7,10,0,10,0
hs15361,0,2,0,0,0,2,1,10,10,0,0,10,8,4,4,10,0,10,10
hs14711,0,3,0,0,0,4,1,0,10,0,0,10,10,3,7,10,0,10,0
hs3999,0,0,0,0,0,5,1,0,10,0,0,10,10,0,6,10,0,10,0
hs12721,0,7,0,0,0,3,7,0,10,0,0,10,10,4,5,10,0,10,0
hs2261,0,3,0,0,0,5,1,0,10,0,0,10,10,0,6,10,0,10,0
hs19669,0,1,0,0,0,3,1,0,10,0,0,10,10,5,6,10,0,10,0
hs6483,0,0,0,0,0,6,1,0,10,0,0,10,10,1,3,10,0,10,0
hs9490,0,0,0,0,0,10,0,0,10,0,0,10,10,4,4,10,0,10,0
hs18412,0,8,0,0,0,4,7,0,10,0,0,10,10,6,7,10,0,10,0
hs16555,0,0,0,0,0,4,1,0,10,0,0,10,10,6,7,10,0,10,0
hs6777,2,2,10,10,0,10,0,0,10,0,0,10,10,5,5,10,0,10,0
hs20874,0,4,0,0,0,6,0,0,10,0,0,10,10,10,10,10,0,10,0
hs658,0,4,10,0,0,4,1,0,10,0,0,10,10,4,6,10,0,10,0
hs15436,0,7,0,0,0,3,1,10,10,0,0,10,3,3,5,10,0,10,10
hs11849,0,4,0,0,0,1,1,10,10,0,0,10,6,4,7,10,0,10,10
hs14543,0,0,0,0,0,2,1,0,10,0,0,10,10,6,6,10,0,10,0
hs4936,0,6,0,0,0,5,1,0,10,0,0,10,10,1,6,10,0,10,0
hs987,1,1,0,0,0,6,1,0,10,0,0,10,10,4,7,10,0,10,0
hs6676,0,1,0,0,0,10,1,0,10,0,0,10,10,2,5,10,0,10,0
hs4476,0,5,0,0,0,4,1,0,10,0,0,10,10,8,8,10,0,10,0
hs9558,0,5,0,0,0,4,7,0,10,0,0,10,10,4,5,10,0,10,0
hs5923,0,3,0,0,0,3,7,0,10,0,0,10,10,4,7,10,0,10,0
hs10780,1,8,0,0,0,1,1,0,10,0,0,10,10,1,3,10,0,10,0
hs11674,1,9,0,0,0,2,1,10,10,0,0,10,1,6,7,10,0,10,10
hs10313,0,6,0,0,0,2,1,0,10,0,0,10,10,2,3,10,0,10,0
hs6193,0,0,0,0,0,1,1,0,10,0,0,10,10,2,7,10,0,10,0
hs5190,2,9,0,0,0,3,1,0,10,0,0,10,10,4,6,10,0,10,0
hs10202,1,2,0,0,0,5,0,0,10,0,0,10,10,2,3,10,0,10,0
hs7020,0,6,0,0,0,6,7,0,10,0,0,10,10,2,7,10,0,10,0
